gid,lbl,val
다라26bb13bb,,
다라26bb14aa,,
다라26bb14ab,,
다라26bb14ba,,
다라26bb14bb,,
다라26bb15aa,N/A,0.0000000000000000000000000000000
다라26bb15ab,N/A,0.0000000000000000000000000000000
다라26bb15ba,,
다라26bb15bb,,
다라26bb16aa,,
다라26bb16ab,,
다라26bb16ba,,
다라26bb16bb,,
다라26bb17aa,,
다라26bb17ab,,
다라26bb17ba,,
다라26bb17bb,,
다라26bb18aa,,
다라26bb18ab,,
다라26bb18ba,,
다라26bb18bb,,
다라26bb19aa,,
다라26bb19ab,"8.00",8.0000000000000000000000000000000
다라26bb19ba,"10.00",9.9999999999999982236431605997495
다라26bb19bb,,
다라26bb20aa,,
다라26bb20ab,,
다라26bb20ba,,
다라26bb20bb,,
다라26bb21aa,,
다라26bb21ab,,
다라26bb21ba,,
다라26bb21bb,,
다라26bb22aa,,
다라26bb22ab,,
다라26bb22ba,,
다라26bb22bb,,
다라26bb23aa,,
다라26bb23ab,,
다라26bb23ba,,
다라26bb23bb,,
다라26bb24aa,,
다라26bb24ab,,
다라26bb24ba,,
다라26bb24bb,,
다라26bb25aa,,
다라26bb25ab,,
다라26bb25ba,,
다라26bb25bb,,
다라26bb26aa,,
다라26bb26ab,,
다라26bb26ba,,
다라26bb26bb,,
다라26bb27aa,,
다라26bb27ab,,
다라26bb27ba,,
다라26bb27bb,,
다라26bb28aa,,
다라26bb28ab,,
다라26bb28ba,,
다라26bb28bb,,
다라26bb29aa,,
다라26bb29ab,,
다라26bb29ba,,
다라26bb29bb,,
다라26bb30aa,,
다라26bb30ab,,
다라26bb30ba,,
다라26bb30bb,,
다라26bb31aa,,
다라26bb31ab,,
다라26bb31ba,,
다라26bb32ab,,
다라26bb32ba,,
다라26bb32bb,"15.00",15.0000000000000000000000000000000
다라26bb33aa,"10.00",9.9999999999999982236431605997495
다라26bb33ab,,
다라26bb33ba,,
다라26bb33bb,,
다라26bb34aa,,
다라26bb34ab,,
다라26bb34ba,N/A,0.0000000000000000000000000000000
다라26bb34bb,,
다라26bb35aa,N/A,0.0000000000000000000000000000000
다라26bb35ab,,
다라26bb35ba,,
다라26bb35bb,,
다라26bb36aa,,
다라26bb36ab,,
다라26bb36ba,,
다라26bb36bb,,
다라26bb37aa,N/A,0.0000000000000000000000000000000
다라26bb37ab,,
다라26bb37ba,,
다라26bb37bb,,
다라26bb38aa,,
