gid,lbl,val
나다63ab91bb,,
나다63ab92aa,,
나다63ab92ab,,
나다63ab92ba,,
나다63ab93aa,,
나다63ab93ab,,
나다63ab93ba,N/A,0.0000000000000000000000000000000
나다63ab93bb,,
나다63ab94aa,,
나다63ab94ab,,
나다63ab94ba,,
나다63ab94bb,,
나다63ab95ab,,
나다63ab95ba,,
나다63ab95bb,,
나다63ab96aa,,
나다63ab96ba,,
나다63ab96bb,,
나다63ab97aa,,
나다63ab97ab,,
나다63ab99bb,,
나다63ba85ab,,
나다63ba85ba,,
나다63ba89bb,,
나다63ba90aa,,
나다63ba90ab,,
나다63ba90ba,,
나다63ba91ba,,
나다63ba91bb,,
나다63ba92aa,,
나다63ba92ab,,
나다63ba93aa,N/A,0.0000000000000000000000000000000
나다63ba93ab,,
나다63ba93ba,"16.00",16.0000000000000000000000000000000
나다63ba93bb,"6.00",6.0000000000000000000000000000000
나다63ba94aa,,
나다63ba94ab,,
나다63ba94ba,,
나다63ba94bb,,
나다63ba95aa,,
나다63ba95ab,,
나다63ba95ba,,
나다63ba95bb,,
나다63ba96aa,,
나다63ba96ab,,
나다63ba96ba,,
나다63ba96bb,,
나다63ba97aa,,
나다63ba99bb,,
나다63bb89bb,,
나다63bb90aa,,
나다63bb90ab,,
나다63bb90ba,,
나다63bb90bb,,
나다63bb91ab,,
나다63bb91ba,,
나다63bb91bb,,
나다63bb93aa,N/A,0.0000000000000000000000000000000
나다63bb93ab,,
나다63bb93ba,,
나다63bb93bb,N/A,0.0000000000000000000000000000000
나다63bb94aa,N/A,0.0000000000000000000000000000000
나다63bb94ab,,
나다63bb94ba,N/A,0.0000000000000000000000000000000
나다63bb94bb,,
나다63bb95aa,,
나다63bb95ab,,
나다63bb95ba,,
나다63bb95bb,,
나다63bb96aa,,
나다63bb96ab,,
나다63bb96ba,,
나다63bb96bb,,
나다63bb97aa,,
나다63bb97ba,,
나다64aa82bb,,
나다64aa83aa,,
나다64aa83ab,,
나다64aa83ba,,
나다64aa83bb,,
나다64aa86ba,,
나다64aa86bb,,
나다64aa88bb,,
나다64aa89aa,,
나다64aa89ab,,
나다64aa90aa,,
나다64aa90ab,,
나다64aa90ba,,
나다64aa90bb,,
나다64aa91ab,,
나다64aa91ba,,
나다64aa91bb,,
나다64aa92aa,,
나다64aa92bb,,
나다64aa93ab,,
나다64aa93ba,,
나다64aa93bb,,
나다64aa94aa,,
나다64aa94ab,,
나다64aa94ba,,
나다64aa94bb,,
나다64aa95aa,,
나다64aa95ab,,
나다64aa95ba,,
나다64aa95bb,"6.00",6.0000000000000000000000000000000
나다64aa96aa,"16.00",16.0000000000000000000000000000000
나다64aa96ab,,
나다64aa96ba,,
나다64aa96bb,,
나다64aa97ba,,
나다64ab82bb,,
나다64ab83aa,,
나다64ab83ab,,
나다64ab83ba,,
나다64ab83bb,,
나다64ab86bb,,
나다64ab88bb,,
나다64ab89aa,,
나다64ab89ab,,
나다64ab89ba,,
나다64ab89bb,,
나다64ab90aa,,
나다64ab90ab,"11.00",11.0000000000000000000000000000000
나다64ab90ba,N/A,0.0000000000000000000000000000000
나다64ab91ab,,
나다64ab91ba,,
나다64ab91bb,N/A,0.0000000000000000000000000000000
나다64ab92aa,,
나다64ab92bb,,
나다64ab93aa,,
나다64ab93ab,,
나다64ab93bb,,
나다64ab94aa,,
나다64ab94ab,,
나다64ab94ba,,
나다64ab94bb,N/A,0.0000000000000000000000000000000
나다64ab95aa,,
나다64ab95ab,,
나다64ab95ba,,
나다64ab95bb,,
나다64ba83aa,,
나다64ba83ab,,
나다64ba83ba,,
나다64ba88bb,,
나다64ba89aa,,
나다64ba89ab,,
나다64ba89ba,N/A,0.0000000000000000000000000000000
나다64ba89bb,N/A,0.0000000000000000000000000000000
나다64ba90aa,N/A,0.0000000000000000000000000000000
나다64ba90ab,N/A,0.0000000000000000000000000000000
나다64ba90ba,,
나다64ba90bb,,
나다64ba91ab,,
나다64ba91ba,,
나다64ba91bb,,
나다64ba92ab,,
나다64ba93aa,,
나다64ba93ab,,
나다64ba93ba,,
나다64ba93bb,,
나다64ba94aa,,
나다64ba94ab,,
나다64ba94ba,,
나다64ba94bb,,
나다64ba95aa,,
나다64ba95ab,,
나다64bb83aa,,
나다64bb83ab,,
나다64bb83ba,,
나다64bb88ba,,
나다64bb88bb,,
나다64bb89aa,,
나다64bb89ab,,
나다64bb89ba,,
나다64bb89bb,,
나다64bb90aa,,
나다64bb90ab,,
나다64bb90ba,,
나다64bb90bb,,
나다64bb91aa,,
나다64bb91ab,,
나다64bb91ba,N/A,0.0000000000000000000000000000000
나다64bb91bb,,
나다64bb92ab,,
나다64bb93ab,,
나다64bb93ba,,
나다64bb93bb,,
나다64bb94aa,,
나다64bb94ab,,
나다64bb94ba,,
나다64bb94bb,,
나다64bb95aa,,
나다65aa81ba,,
나다65aa81bb,,
나다65aa82aa,,
나다65aa82ab,,
나다65aa82ba,,
나다65aa82bb,,
나다65aa83aa,,
나다65aa83ab,,
나다65aa83ba,,
나다65aa83bb,,
나다65aa88ba,,
나다65aa88bb,,
나다65aa89aa,,
나다65aa89ab,,
나다65aa89ba,,
나다65aa89bb,,
