gid,lbl,val
다다13ab75ba,,
다다13ab75bb,,
다다13ab76aa,,
다다13ab76ab,,
다다13ab76ba,,
다다13ab76bb,,
다다13ab77aa,,
다다13ab77ab,,
다다13ab77ba,"8.00",8.0000000000000000000000000000000
다다13ab77bb,,
다다13ab78aa,,
다다13ab78ab,N/A,0.0000000000000000000000000000000
다다13ab78ba,,
다다13ab78bb,"13.00",13.0000000000000000000000000000000
다다13ab79aa,N/A,0.0000000000000000000000000000000
다다13ab79ab,"11.00",11.0000000000000000000000000000000
다다13ab79ba,,
다다13ab79bb,,
다다13ab80aa,,
다다13ab80ab,,
다다13ab80ba,N/A,0.0000000000000000000000000000000
다다13ab80bb,,
다다13ab81bb,,
다다13ab82aa,,
다다13ab82ab,,
다다13ab82ba,,
다다13ab87aa,,
다다13ab87ab,,
다다13ab87ba,,
다다13ab87bb,N/A,0.0000000000000000000000000000000
다다13ab88aa,,
다다13ba71ba,,
다다13ba71bb,N/A,0.0000000000000000000000000000000
다다13ba72aa,"16.00",16.0000000000000000000000000000000
다다13ba72ab,"11.00",11.0000000000000000000000000000000
다다13ba72ba,"15.00",15.0000000000000000000000000000000
다다13ba72bb,,
다다13ba73aa,,
다다13ba73ab,,
다다13ba73ba,,
다다13ba73bb,,
다다13ba74aa,,
다다13ba74ab,,
다다13ba74ba,,
다다13ba74bb,,
다다13ba75aa,,
다다13ba75ab,,
다다13ba75ba,N/A,0.0000000000000000000000000000000
다다13ba75bb,,
다다13ba76aa,N/A,0.0000000000000000000000000000000
다다13ba76ab,,
다다13ba76ba,,
다다13ba76bb,,
다다13ba77aa,N/A,0.0000000000000000000000000000000
다다13ba77ab,"10.00",9.9999999999999982236431605997495
다다13ba77ba,"13.00",13.0000000000000000000000000000000
다다13ba77bb,"14.00",14.0000000000000017763568394002505
다다13ba78aa,,
다다13ba78ab,,
다다13ba78ba,,
다다13ba78bb,,
다다13ba79aa,,
다다13ba79ab,,
다다13ba79ba,,
다다13ba79bb,,
다다13ba80aa,,
다다13ba80ab,"8.00",8.0000000000000000000000000000000
다다13ba80ba,"50.00",50.0000000000000000000000000000000
다다13ba80bb,,
다다13ba81ba,,
다다13ba81bb,N/A,0.0000000000000000000000000000000
다다13ba82aa,N/A,0.0000000000000000000000000000000
다다13ba82ab,,
다다13ba82ba,N/A,0.0000000000000000000000000000000
다다13ba82bb,,
다다13ba83bb,,
다다13ba84aa,,
다다13ba84ab,,
다다13ba87ab,,
다다13ba87ba,,
다다13ba87bb,"17.00",17.0000000000000000000000000000000
다다13ba88aa,"8.00",8.0000000000000000000000000000000
다다13bb70bb,,
다다13bb71aa,,
다다13bb71ab,,
다다13bb71ba,,
다다13bb71bb,,
다다13bb72ba,,
다다13bb72bb,,
다다13bb73aa,,
다다13bb73ab,,
다다13bb73ba,,
다다13bb73bb,,
다다13bb74aa,,
다다13bb74ab,,
다다13bb74ba,,
다다13bb74bb,,
다다13bb75aa,,
다다13bb75ab,N/A,0.0000000000000000000000000000000
다다13bb75ba,"16.00",16.0000000000000000000000000000000
다다13bb75bb,N/A,0.0000000000000000000000000000000
다다13bb76ab,N/A,0.0000000000000000000000000000000
다다13bb76ba,,
다다13bb76bb,,
다다13bb77aa,,
다다13bb77ab,"14.00",14.0000000000000017763568394002505
