gid,lbl,val
다라40bb40ba,,
다라40bb40bb,,
다라40bb41aa,,
다라40bb41ab,,
다라40bb41ba,,
다라40bb41bb,,
다라40bb42aa,,
다라40bb42ab,,
다라40bb42ba,,
다라40bb42bb,,
다라40bb43aa,,
다라40bb43ab,,
다라40bb43ba,,
다라40bb43bb,,
다라40bb44aa,,
다라40bb44ab,,
다라40bb44ba,,
다라40bb44bb,,
다라40bb45aa,,
다라40bb45ab,,
다라40bb45ba,,
다라40bb45bb,N/A,0.0000000000000000000000000000000
다라40bb46aa,N/A,0.0000000000000000000000000000000
다라40bb46ab,,
다라40bb46ba,,
다라40bb46bb,,
다라40bb47aa,,
다라40bb47ab,,
다라40bb47ba,,
다라40bb47bb,,
다라40bb48aa,,
다라40bb48ab,,
다라40bb48ba,,
다라40bb48bb,,
다라40bb49aa,N/A,0.0000000000000000000000000000000
다라40bb49ab,,
다라40bb49ba,"6.00",6.0000000000000000000000000000000
다라40bb49bb,,
다라40bb50aa,,
다라40bb50ab,,
다라40bb50ba,,
다라40bb50bb,,
다라40bb51aa,,
다라41aa05ba,,
다라41aa05bb,,
다라41aa06aa,,
다라41aa06ab,,
다라41aa06ba,,
다라41aa06bb,,
다라41aa07aa,,
다라41aa07ab,"25.00",25.0000000000000000000000000000000
다라41aa07ba,"27.00",27.0000000000000000000000000000000
다라41aa07bb,,
다라41aa08aa,,
다라41aa08ab,,
다라41aa08ba,,
다라41aa08bb,,
다라41aa09aa,N/A,0.0000000000000000000000000000000
다라41aa09ab,,
다라41aa09ba,,
다라41aa09bb,,
다라41aa10aa,,
다라41aa10ab,,
다라41aa10ba,,
다라41aa10bb,,
다라41aa11aa,,
다라41aa11ab,,
다라41aa11ba,,
다라41aa11bb,,
다라41aa12aa,,
다라41aa12ab,,
다라41aa12ba,,
다라41aa12bb,,
다라41aa13aa,,
다라41aa13ab,,
다라41aa13ba,,
다라41aa13bb,,
다라41aa14aa,,
다라41aa14ab,,
다라41aa14ba,,
다라41aa14bb,,
다라41aa15aa,,
다라41aa22bb,,
다라41aa23aa,,
다라41aa23ab,,
다라41aa23ba,,
다라41aa23bb,,
다라41aa24aa,,
다라41aa24ab,,
다라41aa24ba,,
다라41aa24bb,,
다라41aa25aa,,
다라41aa25ab,,
다라41aa25ba,,
다라41aa31ba,,
다라41aa31bb,,
다라41aa32aa,,
다라41aa32ab,,
다라41aa32ba,,
다라41aa32bb,,
다라41aa33aa,,
다라41aa33ab,,
다라41aa33ba,,
다라41aa33bb,,
다라41aa34aa,,
다라41aa34ab,,
다라41aa34ba,,
다라41aa34bb,,
다라41aa35aa,,
다라41aa35ab,,
다라41aa35ba,,
다라41aa35bb,,
다라41aa36aa,,
다라41aa36ab,,
다라41aa36ba,,
다라41aa36bb,,
다라41aa37aa,,
다라41aa37ab,,
다라41aa37ba,,
다라41aa37bb,,
다라41aa38aa,,
다라41aa38ab,,
다라41aa38ba,,
다라41aa38bb,,
다라41aa39aa,,
다라41aa39ab,,
다라41aa39ba,,
다라41aa39bb,,
다라41aa40aa,,
다라41aa40ab,,
다라41aa40ba,,
다라41aa40bb,,
다라41aa41aa,,
다라41aa41ab,,
다라41aa41ba,,
다라41aa41bb,,
다라41aa42aa,,
다라41aa42ab,,
다라41aa42ba,,
다라41aa42bb,,
다라41aa43aa,,
다라41aa43ab,,
다라41aa43ba,,
다라41aa43bb,,
다라41aa44aa,,
다라41aa44ab,,
다라41aa44ba,,
다라41aa44bb,,
다라41aa45aa,,
다라41aa45ab,,
다라41aa45ba,,
다라41aa45bb,,
다라41aa46aa,,
다라41aa46ab,,
다라41aa46ba,,
다라41aa46bb,,
다라41aa47aa,,
다라41aa47ab,,
다라41aa47ba,,
다라41aa47bb,,
다라41aa48aa,,
다라41aa48ab,,
다라41aa48ba,,
다라41aa48bb,N/A,0.0000000000000000000000000000000
다라41aa49aa,"21.00",21.0000000000000000000000000000000
다라41aa49ab,,
다라41aa49ba,,
다라41aa49bb,,
다라41aa50aa,,
다라41aa50ab,,
다라41aa50ba,,
다라41aa50bb,,
다라41aa51aa,,
다라41aa51ab,,
다라41aa51ba,,
다라41aa51bb,,
다라41aa52aa,,
