,정류장아이디,정류장 명칭,정류장 유형,중앙차로 여부,노드영문명,위도,경도,수집일시,단축아이디,도시코드,도시명
136909,YEB325000252,YS중공업,8.0,N,,34.73076916,127.7550656,2021/09/16 05:01:51,3250252.0,36020,여수시
136910,YEB325000253,진목1반,1.0,N,,34.7312202,127.7534966,2021/09/16 05:01:51,3250253.0,36020,여수시
136911,YEB325000254,백초,8.0,N,,34.73189988,127.7516985,2021/09/16 05:01:51,3250254.0,36020,여수시
136912,YEB325000255,백초,8.0,N,,34.73051428,127.74893,2021/09/16 05:01:51,3250255.0,36020,여수시
136913,YEB325000256,백초마을입구,8.0,N,,34.72887664,127.7454133,2021/09/16 05:01:51,3250256.0,36020,여수시
136914,YEB325000257,나룻터,1.0,N,,34.7333476,127.7397628,2021/09/16 05:01:51,3250257.0,36020,여수시
136915,YEB325000258,세계조선,1.0,N,,34.73281948,127.7444261,2021/09/16 05:01:51,3250258.0,36020,여수시
136916,YEB325000259,돌산나룻터,1.0,N,,34.73324709,127.7398194,2021/09/16 05:01:51,3250259.0,36020,여수시
136917,YEB325000260,모래목,1.0,N,,34.8803311,127.5799816,2021/09/16 05:01:51,3250260.0,36020,여수시
136918,YEB325000261,덕양삼거리,1.0,N,,34.7917401,127.6332652,2021/09/16 05:01:51,3250261.0,36020,여수시
136919,YEB325000262,여천초등학교,1.0,N,,34.7881425,127.6574789,2021/09/16 05:01:51,3250262.0,36020,여수시
136920,YEB325000263,둔덕교회,1.0,N,,34.78504164,127.6966685,2021/09/16 05:01:51,3250263.0,36020,여수시
136921,YEB325000264,자내리재등산로입구,1.0,N,,34.79019667,127.7107748,2021/09/16 05:01:51,3250264.0,36020,여수시
136922,YEB325000265,호명자내리,1.0,N,,34.79264466,127.7126293,2021/09/16 05:01:51,3250265.0,36020,여수시
136923,YEB325000266,자내리,1.0,N,,34.7974033,127.7156261,2021/09/16 05:01:51,3250266.0,36020,여수시
136924,YEB325000267,신진,1.0,N,,34.827923,127.7335909,2021/09/16 05:01:51,3250267.0,36020,여수시
136925,YEB325000268,신덕,8.0,N,,34.82558747,127.7668547,2021/09/16 05:01:51,3250268.0,36020,여수시
136926,YEB325000269,신덕 경로당,1.0,N,,34.82290853,127.7672484,2021/09/16 05:01:51,3250269.0,36020,여수시
136927,YEB325000273,신덕해수욕장입구,8.0,N,,34.8200345,127.7664277,2021/09/16 05:01:51,3250273.0,36020,여수시
136928,YEB325000274,섭도마을,1.0,N,,34.8254393,127.7666079,2021/09/16 05:01:51,3250274.0,36020,여수시
136929,YEB325000276,석개마을,1.0,N,,34.6491042,127.6296646,2021/09/16 05:01:51,3250276.0,36020,여수시
136930,YEB325000277,장산마을앞,8.0,N,,34.8291115,127.7495162,2021/09/16 05:01:51,3250277.0,36020,여수시
136931,YEB325000278,양지마을,8.0,N,,34.83056118,127.7453291,2021/09/16 05:01:51,3250278.0,36020,여수시
136932,YEB325000279,음지,1.0,N,,34.83054695,127.7416896,2021/09/16 05:01:51,3250279.0,36020,여수시
136933,YEB325000280,진남,1.0,N,,34.8232644,127.7308209,2021/09/16 05:01:51,3250280.0,36020,여수시
136934,YEB325000281,호명내동,1.0,N,,34.8063975,127.7216973,2021/09/16 05:01:51,3250281.0,36020,여수시
136935,YEB325000282,양지마을,1.0,N,,34.804039,127.7194247,2021/09/16 05:01:51,3250282.0,36020,여수시
136936,YEB325000283,자내리,1.0,N,,34.7971784,127.7158274,2021/09/16 05:01:51,3250283.0,36020,여수시
136937,YEB325000284,석정마을,1.0,N,,34.79249569,127.7128795,2021/09/16 05:01:51,3250284.0,36020,여수시
136938,YEB325000286,무선주공아파트 건너,1.0,N,,34.77320114,127.649979,2021/09/16 05:01:51,3250286.0,36020,여수시
136939,YEB325000287,고인돌공원건너,1.0,N,,34.77805356,127.6478722,2021/09/16 05:01:51,3250287.0,36020,여수시
136940,YEB325000288,흑산,1.0,N,,34.7802869,127.6338424,2021/09/16 05:01:51,3250288.0,36020,여수시
136941,YEB325000289,통천,1.0,N,,34.7862762,127.6324912,2021/09/16 05:01:51,3250289.0,36020,여수시
136942,YEB325000291,소라초등학교 앞,1.0,N,,34.79639259,127.6317008,2021/09/16 05:01:51,3250291.0,36020,여수시
136943,YEB325000292,덕양,1.0,N,,34.79894984,127.6304636,2021/09/16 05:01:51,3250292.0,36020,여수시
136944,YEB325000293,조화,8.0,N,,34.87324262,127.5857488,2021/09/16 05:01:51,3250293.0,36020,여수시
136945,YEB325000294,율촌벽돌공장,8.0,N,,34.8778335,127.5799938,2021/09/16 05:01:51,3250294.0,36020,여수시
136946,YEB325000295,율촌수생당약국 건너,1.0,N,,34.88201756,127.579287,2021/09/16 05:01:51,3250295.0,36020,여수시
136947,YEB325000296,율촌우체국,1.0,N,,34.88093598,127.5784733,2021/09/16 05:01:51,3250296.0,36020,여수시
136948,YEB325000297,율촌중학교건너,1.0,N,,34.87996207,127.5760768,2021/09/16 05:01:51,3250297.0,36020,여수시
136949,YEB325000298,대초,1.0,N,,34.87921883,127.5706433,2021/09/16 05:01:51,3250298.0,36020,여수시
136950,YEB325000302,덕양,1.0,N,,34.79891974,127.6307889,2021/09/16 05:01:51,3250302.0,36020,여수시
136951,YEB325000303,소라초등학교 건너,1.0,N,,34.7965481,127.6318408,2021/09/16 05:01:51,3250303.0,36020,여수시
136952,YEB325000305,카페US건너,1.0,N,,34.72777072,127.6954457,2021/09/16 05:01:51,3250305.0,36020,여수시
136953,YEB325000306,하수종말처리장,1.0,N,,34.73487891,127.6831834,2021/09/16 05:01:51,3250306.0,36020,여수시
136954,YEB325000308,삼남석유화학,1.0,N,,34.85613036,127.7068903,2021/09/16 05:01:51,3250308.0,36020,여수시
136955,YEB325000309,유한기술 앞,1.0,N,,34.847716,127.698654,2021/09/16 05:01:51,3250309.0,36020,여수시
136956,YEB325000310,두암신촌,1.0,N,,34.8425973,127.6958992,2021/09/16 05:01:51,3250310.0,36020,여수시
136957,YEB325000311,YNCC공장입구,8.0,N,,34.8158232,127.674385,2021/09/16 05:01:51,3250311.0,36020,여수시
136958,YEB325000312,남수,1.0,N,,34.80964218,127.6704709,2021/09/16 05:01:51,3250312.0,36020,여수시
136959,YEB325000313,젯등,1.0,N,,34.80687222,127.6685505,2021/09/16 05:01:51,3250313.0,36020,여수시
136960,YEB325099261,녹산 등대 입구,7.0,N,,34.0562425,127.2987734,2021/09/16 05:01:51,3259261.0,36020,여수시
136961,YEB325099262,녹산 등대 입구,7.0,N,,34.0563281,127.2987298,2021/09/16 05:01:51,3259262.0,36020,여수시
136962,YEB325099263,유촌 마을회관,7.0,N,,34.0504671,127.3109222,2021/09/16 05:01:51,3259263.0,36020,여수시
136963,YEB325099264,유촌 마을회관,7.0,N,,34.0505304,127.3110196,2021/09/16 05:01:51,3259264.0,36020,여수시
136964,YEB325099265,죽촌 마을회관,7.0,N,,34.0455836,127.3139884,2021/09/16 05:01:51,3259265.0,36020,여수시
136965,YEB325099266,죽촌 마을회관,7.0,N,,34.0456288,127.314075,2021/09/16 05:01:51,3259266.0,36020,여수시
136966,YEB325099267,국립공원 사무실,7.0,N,,34.0192806,127.3027327,2021/09/16 05:01:51,3259267.0,36020,여수시
136967,YEB325099268,조발,1.0,N,,34.6320995,127.5625901,2021/09/16 05:01:51,3259268.0,36020,여수시
136968,YEB325099269,조발,1.0,N,,34.63182,127.5625408,2021/09/16 05:01:51,3259269.0,36020,여수시
136969,YEB325099270,둔병,1.0,N,,34.625727,127.5451414,2021/09/16 05:01:51,3259270.0,36020,여수시
136970,YEB325099271,둔병,1.0,N,,34.6256953,127.5454687,2021/09/16 05:01:51,3259271.0,36020,여수시
136971,YEB325099272,낭도,1.0,N,,34.6107003,127.5398924,2021/09/16 05:01:51,3259272.0,36020,여수시
136972,YEB325099273,낭도,1.0,N,,34.6104343,127.5397886,2021/09/16 05:01:51,3259273.0,36020,여수시
136973,YEB325099274,적금,1.0,N,,34.6294592,127.5124633,2021/09/16 05:01:51,3259274.0,36020,여수시
136974,YEB325099275,적금,1.0,N,,34.6294231,127.5122724,2021/09/16 05:01:51,3259275.0,36020,여수시
136975,YEB325099276,우두,1.0,N,,34.6295181,127.4912329,2021/09/16 05:01:51,3259276.0,36020,여수시
136976,YEB325099277,세구지마을,1.0,N,,34.7211586,127.7458043,2021/09/16 05:01:51,3259277.0,36020,여수시
136977,YEB325099278,가사,1.0,N,,34.7517942,127.5909618,2021/09/16 05:01:51,3259278.0,36020,여수시
136978,YEB325099279,가사,1.0,N,,34.7517673,127.590776,2021/09/16 05:01:51,3259279.0,36020,여수시
136979,YEB325099280,여명학교,1.0,N,,34.7557242,127.6280555,2021/09/16 05:01:51,3259280.0,36020,여수시
136980,YEB325099281,여명학교 건너,1.0,N,,34.7555797,127.6282356,2021/09/16 05:01:51,3259281.0,36020,여수시
136981,YEB325099282,월암,1.0,N,,34.6686959,127.7698311,2021/09/16 05:01:51,3259282.0,36020,여수시
136982,YEB325099283,월암,1.0,N,,34.6686276,127.7701583,2021/09/16 05:01:51,3259283.0,36020,여수시
136983,YEB325099284,제이플러스펜션,1.0,N,,34.6506106,127.5694331,2021/09/16 05:01:51,3259284.0,36020,여수시
136984,YEB325099285,제이플러스펜션 건너,1.0,N,,34.6505882,127.569253,2021/09/16 05:01:51,3259285.0,36020,여수시
136985,YEB325099286,백야대교삼거리,1.0,N,,34.6270571,127.6362523,2021/09/16 05:01:51,3259286.0,36020,여수시
136986,YEB325099287,돌산대교(102번전용),1.0,N,,34.7308599,127.7376517,2021/09/16 05:01:51,3259287.0,36020,여수시
136987,YEB325099288,묘두마을,1.0,N,,34.5922749,127.7195523,2021/09/16 05:01:51,3259288.0,36020,여수시
136988,YEB325099289,원포(신기),1.0,N,,34.6563978,127.627155,2021/09/16 05:01:51,3259289.0,36020,여수시
136989,YEB325099290,굴전,1.0,N,,34.6918698,127.7683472,2021/09/16 05:01:51,3259290.0,36020,여수시
136990,YEB325099291,돌산군부대,1.0,N,,34.5936713,127.7489364,2021/09/16 05:01:51,3259291.0,36020,여수시
136991,YEB325099292,백포마을,1.0,N,,34.6218301,127.7878293,2021/09/16 05:01:51,3259292.0,36020,여수시
136992,YEB325099293,백포마을,1.0,N,,34.6217215,127.7879761,2021/09/16 05:01:51,3259293.0,36020,여수시
136993,YEB325099294,서촌,1.0,N,,34.690527,127.5806833,2021/09/16 05:01:51,3259294.0,36020,여수시
136994,YEB325099295,석교교회,1.0,N,,34.7075508,127.5874593,2021/09/16 05:01:51,3259295.0,36020,여수시
136995,YEB325099296,남해화학사택 앞,1.0,N,,34.7871641,127.7027996,2021/09/16 05:01:51,3259296.0,36020,여수시
136996,YEB325099297,오일허브코리아,1.0,N,,34.8292171,127.7585144,2021/09/16 05:01:51,3259297.0,36020,여수시
136997,YEB325099298,오일허브코리아,1.0,N,,34.8294335,127.7585314,2021/09/16 05:01:51,3259298.0,36020,여수시
136998,YEB325099299,신덕마을입구,1.0,N,,34.8270427,127.7673874,2021/09/16 05:01:51,3259299.0,36020,여수시
136999,YEB325099300,GS칼텍스장구미사택,1.0,N,,34.8575025,127.7201595,2021/09/16 05:01:51,3259300.0,36020,여수시
137000,YEB325099301,서촌,1.0,N,,34.6857142,127.5791896,2021/09/16 05:01:51,3259301.0,36020,여수시
137001,YEB325099302,상촌마을회관 입구,1.0,N,,34.7746545,127.7269019,2021/09/16 05:01:51,3259302.0,36020,여수시
137002,YEB325099303,상촌마을회관 입구,1.0,N,,34.7744653,127.7268085,2021/09/16 05:01:51,3259303.0,36020,여수시
137003,YEB325099304,만성리해수욕장 입구,1.0,N,,34.7754674,127.7448549,2021/09/16 05:01:51,3259304.0,36020,여수시
137004,YEB325099305,안굴전,1.0,N,,34.6959111,127.7717941,2021/09/16 05:01:51,3259305.0,36020,여수시
137005,YEB325099306,전라남도국제교육원,1.0,N,,34.719223,127.7504042,2021/09/16 05:01:51,3259306.0,36020,여수시
137006,YEB325099307,우두농협 건너,1.0,N,,34.7215373,127.7520057,2021/09/16 05:01:51,3259307.0,36020,여수시
137007,YEB325099308,우두농협 앞,1.0,N,,34.7217498,127.7517388,2021/09/16 05:01:51,3259308.0,36020,여수시
137008,YEB325099309,히딩크호텔,1.0,N,,34.7135744,127.7631633,2021/09/16 05:01:51,3259309.0,36020,여수시
137009,YEB325099310,굴전마을,1.0,N,,34.6916047,127.7683169,2021/09/16 05:01:51,3259310.0,36020,여수시
137010,YEB325099311,안단테펜션건너,1.0,N,,34.6552351,127.7262824,2021/09/16 05:01:51,3259311.0,36020,여수시
137011,YEB325099312,동내,1.0,N,,34.6168543,127.728938,2021/09/16 05:01:51,3259312.0,36020,여수시
137012,YEB325099313,예교마을,1.0,N,,34.6117593,127.7405458,2021/09/16 05:01:51,3259313.0,36020,여수시
137013,YEB325099314,예교마을,1.0,N,,34.6114531,127.7403595,2021/09/16 05:01:51,3259314.0,36020,여수시
137014,YEB325099315,휴양림입구,1.0,N,,34.6069659,127.7452492,2021/09/16 05:01:51,3259315.0,36020,여수시
137015,YEB325099316,신기항 앞 삼거리,1.0,N,,34.5996611,127.7453629,2021/09/16 05:01:51,3259316.0,36020,여수시
137016,YEB325099317,언덕에바람,1.0,N,,34.5952974,127.7558301,2021/09/16 05:01:51,3259317.0,36020,여수시
137017,YEB325099318,끝등전망대,1.0,N,,34.5884291,127.7749843,2021/09/16 05:01:51,3259318.0,36020,여수시
137018,YEB325099319,작곡재삼거리,1.0,N,,34.6483208,127.7814291,2021/09/16 05:01:51,3259319.0,36020,여수시
137019,YEB325099320,달콤펜션 앞,1.0,N,,34.6784233,127.7771536,2021/09/16 05:01:51,3259320.0,36020,여수시
137020,YEB325099321,달콤펜션 건너,1.0,N,,34.6785765,127.7772359,2021/09/16 05:01:51,3259321.0,36020,여수시
137021,YEB325099322,무슬목 삼거리,1.0,N,,34.6819938,127.7754406,2021/09/16 05:01:51,3259322.0,36020,여수시
137022,YEB325099323,대율,1.0,N,,34.6046163,127.788698,2021/09/16 05:01:51,3259323.0,36020,여수시
137023,YEB325099324,향일암휴게소,1.0,N,,34.5998288,127.8013322,2021/09/16 05:01:51,3259324.0,36020,여수시
137024,YEB325099325,임포마을,1.0,N,,34.5990257,127.7996825,2021/09/16 05:01:51,3259325.0,36020,여수시
137025,YEB325099326,임포마을,1.0,N,,34.5990128,127.7994425,2021/09/16 05:01:51,3259326.0,36020,여수시
137026,YEB325099327,대율마을,1.0,N,,34.6091491,127.7900771,2021/09/16 05:01:51,3259327.0,36020,여수시
137027,YEB325099328,대율마을,1.0,N,,34.6094559,127.7899909,2021/09/16 05:01:51,3259328.0,36020,여수시
137028,YEB325099329,백포마을,1.0,N,,34.6231604,127.7892804,2021/09/16 05:01:51,3259329.0,36020,여수시
137029,YEB325099330,승월마을 앞,1.0,N,,34.6379064,127.7626492,2021/09/16 05:01:51,3259330.0,36020,여수시
137030,YEB325099331,속전,1.0,N,,34.6340842,127.7400691,2021/09/16 05:01:51,3259331.0,36020,여수시
137031,YEB325099332,둔전,1.0,N,,34.6534765,127.7718105,2021/09/16 05:01:51,3259332.0,36020,여수시
137032,YEB325099333,죽포마을,1.0,N,,34.6439239,127.7809232,2021/09/16 05:01:51,3259333.0,36020,여수시
137033,YEB325099334,산전삼거리,1.0,N,,34.6616476,127.5770897,2021/09/16 05:01:51,3259334.0,36020,여수시
137034,YEB325099335,덕곡,1.0,N,,34.7769749,127.6188641,2021/09/16 05:01:51,3259335.0,36020,여수시
137035,YEB325099336,덕곡,1.0,N,,34.7769476,127.6191537,2021/09/16 05:01:51,3259336.0,36020,여수시
137036,YEB325099337,동강플랜트,1.0,N,,34.8045881,127.6132187,2021/09/16 05:01:51,3259337.0,36020,여수시
137037,YEB325099338,봉두3구,1.0,N,,34.8092975,127.5889366,2021/09/16 05:01:51,3259338.0,36020,여수시
137038,YEB325099339,연소마을,1.0,N,,34.8297542,127.5492223,2021/09/16 05:01:51,3259339.0,36020,여수시
137039,YEB325099340,연소마을,1.0,N,,34.8299257,127.5488724,2021/09/16 05:01:51,3259340.0,36020,여수시
137040,YEB325099341,월산마을,1.0,N,,34.8753059,127.5697495,2021/09/16 05:01:51,3259341.0,36020,여수시
137041,YEB325099342,청산2구,1.0,N,,34.8675927,127.5673141,2021/09/16 05:01:51,3259342.0,36020,여수시
137042,YEB325099343,가정,1.0,N,,34.6545921,127.5678399,2021/09/16 05:01:51,3259343.0,36020,여수시
137043,YEB325099344,고내마을,1.0,N,,34.7119307,127.6307891,2021/09/16 05:01:51,3259344.0,36020,여수시
137044,YEB325099345,호두마을,1.0,N,,34.7107885,127.6321578,2021/09/16 05:01:51,3259345.0,36020,여수시
137045,YEB325099346,호두파크,1.0,N,,34.7104285,127.6356081,2021/09/16 05:01:51,3259346.0,36020,여수시
137046,YEB325099347,흑산입구,1.0,N,,34.7770788,127.6359411,2021/09/16 05:01:51,3259347.0,36020,여수시
137047,YEB325099348,흑산입구,1.0,N,,34.7771867,127.6362309,2021/09/16 05:01:51,3259348.0,36020,여수시
137048,YEB325099349,대신기공,1.0,N,,34.841042,127.6951419,2021/09/16 05:01:51,3259349.0,36020,여수시
137262,YEB325000314,용주리입구,8.0,N,,34.71748154,127.6226673,2021/09/16 05:01:51,3250314.0,36020,여수시
137263,YEB325000315,만성리군부대,1.0,N,,34.77097563,127.7482233,2021/09/16 05:01:51,3250315.0,36020,여수시
137264,YEB325000316,상촌,1.0,N,,34.7740248,127.7285122,2021/09/16 05:01:51,3250316.0,36020,여수시
137265,YEB325000317,하수종말처리장건너,1.0,N,,34.73476152,127.6840608,2021/09/16 05:01:51,3250317.0,36020,여수시
137266,YEB325000318,카페US,1.0,N,,34.72798272,127.6957757,2021/09/16 05:01:51,3250318.0,36020,여수시
137267,YEB325000319,한일환경자원앞,1.0,N,,34.72455085,127.7011281,2021/09/16 05:01:51,3250319.0,36020,여수시
137268,YEB325000320,넘너리,1.0,N,,34.72310739,127.7053642,2021/09/16 05:01:51,3250320.0,36020,여수시
137269,YEB325000321,자매마을,1.0,N,,34.65088798,127.578585,2021/09/16 05:01:51,3250321.0,36020,여수시
137270,YEB325000322,모래동앞,8.0,N,,34.64947611,127.5762316,2021/09/16 05:01:51,3250322.0,36020,여수시
137271,YEB325000323,벌가리가정동,1.0,N,,34.65679966,127.5647083,2021/09/16 05:01:51,3250323.0,36020,여수시
137272,YEB325000324,벌구,8.0,N,,34.66088874,127.5596044,2021/09/16 05:01:51,3250324.0,36020,여수시
137273,YEB325000325,이목,8.0,N,,34.67431705,127.562829,2021/09/16 05:01:51,3250325.0,36020,여수시
137274,YEB325000326,국민은행 여천지점,1.0,N,,34.76362156,127.6634846,2021/09/16 05:01:51,3250326.0,36020,여수시
137275,YEB325000328,웅동,8.0,N,,34.71795759,127.6229347,2021/09/16 05:01:51,3250328.0,36020,여수시
137276,YEB325000329,웅동모래공장앞,1.0,N,,34.7123821,127.6189169,2021/09/16 05:01:51,3250329.0,36020,여수시
137277,YEB325000330,나진청하가든,1.0,N,,34.70185392,127.6122005,2021/09/16 05:01:51,3250330.0,36020,여수시
137278,YEB325000331,대청마을,8.0,N,,34.67879537,127.5943297,2021/09/16 05:01:51,3250331.0,36020,여수시
137279,YEB325000332,하동리산전마을,8.0,N,,34.66766307,127.5946667,2021/09/16 05:01:51,3250332.0,36020,여수시
137280,YEB325000333,대청마을,8.0,N,,34.67890587,127.594211,2021/09/16 05:01:51,3250333.0,36020,여수시
137281,YEB325000334,안골,1.0,N,,34.69208415,127.6080998,2021/09/16 05:01:51,3250334.0,36020,여수시
137282,YEB325000335,용주리입구,8.0,N,,34.71765833,127.6225715,2021/09/16 05:01:51,3250335.0,36020,여수시
137283,YEB325000336,디오션리조트건너,1.0,N,,34.7314147,127.6455348,2021/09/16 05:01:51,3250336.0,36020,여수시
137284,YEB325000337,여천자동차운전학원,1.0,N,,34.72901874,127.643279,2021/09/16 05:01:51,3250337.0,36020,여수시
137285,YEB325000338,여수승마장,8.0,N,,34.72389384,127.6357332,2021/09/16 05:01:51,3250338.0,36020,여수시
137286,YEB325000339,용주리부활동산,8.0,N,,34.72167101,127.6327543,2021/09/16 05:01:51,3250339.0,36020,여수시
137287,YEB325000340,용주농협창고앞,8.0,N,,34.71845902,127.6279155,2021/09/16 05:01:51,3250340.0,36020,여수시
137288,YEB325000341,고개삼거리,8.0,N,,34.68093537,127.5763942,2021/09/16 05:01:51,3250341.0,36020,여수시
137289,YEB325000342,자매마을,1.0,N,,34.65255188,127.5787128,2021/09/16 05:01:51,3250342.0,36020,여수시
137290,YEB325000345,남중학교,8.0,N,,34.645813,127.611956,2021/09/16 05:01:51,3250345.0,36020,여수시
137291,YEB325000348,수문,1.0,N,,34.6512936,127.5921177,2021/09/16 05:01:51,3250348.0,36020,여수시
137292,YEB325000349,수문,1.0,N,,34.6519906,127.5885337,2021/09/16 05:01:51,3250349.0,36020,여수시
137293,YEB325000350,장수,8.0,N,,34.65207652,127.580301,2021/09/16 05:01:51,3250350.0,36020,여수시
137294,YEB325000351,자매마을,8.0,N,,34.65248833,127.5780577,2021/09/16 05:01:51,3250351.0,36020,여수시
137295,YEB325000352,산전,8.0,N,,34.6659084,127.5773611,2021/09/16 05:01:51,3250352.0,36020,여수시
137296,YEB325000353,웅동사거리,1.0,N,,34.7114954,127.6172776,2021/09/16 05:01:51,3250353.0,36020,여수시
137297,YEB325000354,디오션리조트,1.0,N,,34.73155802,127.6452629,2021/09/16 05:01:51,3250354.0,36020,여수시
137298,YEB325000355,소호요트경기장건너,1.0,N,,34.73920727,127.6497475,2021/09/16 05:01:51,3250355.0,36020,여수시
137299,YEB325000356,부영5차아파트,1.0,N,,34.76079426,127.6521492,2021/09/16 05:01:51,3250356.0,36020,여수시
